"avgAnnCount"	"avgDeathsPerYear"	"TARGET_deathRate"	"incidenceRate"	"medIncome"	"popEst2015"	"povertyPercent"	"studyPerCap"	"binnedInc"	"MedianAge"	"MedianAgeMale"	"MedianAgeFemale"	"Geography"	"AvgHouseholdSize"	"PercentMarried"	"PctNoHS18_24"	"PctHS18_24"	"PctSomeCol18_24"	"PctBachDeg18_24"	"PctHS25_Over"	"PctBachDeg25_Over"	"PctEmployed16_Over"	"PctUnemployed16_Over"	"PctPrivateCoverage"	"PctPrivateCoverageAlone"	"PctEmpPrivCoverage"	"PctPublicCoverage"	"PctPublicCoverageAlone"	"PctWhite"	"PctBlack"	"PctAsian"	"PctOtherRace"	"PctMarriedHouseholds"	"BirthRate"
1962.667684	20	145.6	453.5494221	48245	6856	10.4	0	"(48021.6, 51046.4]"	49.8	47.8	51.6	"Lac qui Parle County, Minnesota"	2.24	61.2	23.3	33.7	NA	4.5	38.3	13.6	60.8	3.7	78.6	54.8	38.5	38.4	14	96.95286914	0.626512886	0.811618966	0.128150363	55.75048733	6.786941581
104	39	165.3	463.4	37344	16698	21.9	0	"(34218.1, 37413.8]"	41.7	40.3	46.6	"Brunswick County, Virginia"	2.51	38.6	21	29.6	NA	4.2	35.7	7.5	46	10.5	60	44	37.8	40.7	22.5	41.9019492	55.78263438	0.395747194	0.578854105	43.12035159	4.689366786
2663	909	155.6	463	68172	555786	11.1	25.18955137	"(61494.5, 125635]"	38.1	36.5	39.5	"Union County, New Jersey"	2.91	46.5	15.3	29.8	NA	13	29.7	19.7	62	9.8	65.9	56.1	51.1	27.5	17.1	57.86687417	21.30720336	4.822467307	13.51850772	49.27138445	5.746896424
134	56	190.4	493.4	32101	16912	21.6	0	"[22640, 34218.1]"	47.2	46.5	47.9	"Sharp County, Arkansas"	2.37	53.9	25.6	24.6	NA	1.3	45.9	5.9	41.3	8.8	47.4	29.1	24.9	54	31.5	95.69041337	0.404573439	0.603928467	0.134857813	49.83117614	6.62707096
156	51	136.4	408.2	40010	29400	19.7	0	"(37413.8, 40362.7]"	45.1	44.2	45.9	"Gilmer County, Georgia"	2.58	59.3	25.4	42.9	28.9	2.8	35.5	10.9	46.7	10	51.5	35.1	27.8	41.1	22.7	92.35517734	1.196247341	0.449900603	4.600146479	58.65270824	6.54966528
102	51	213.5	442.5	34916	16779	23	59.59830741	"(34218.1, 37413.8]"	41.1	38.9	42.9	"Lawrence County, Arkansas"	2.45	48.9	14.1	26	NA	4	42.7	8.3	47.9	6.9	50.9	35.5	30.9	47.1	27.7	97.2987257	0.89846732	0.076340361	0.035234013	47.86439665	5.841924399
408	168	183	438.3	50571	87074	14.3	689.0690677	"(48021.6, 51046.4]"	39.8	39.1	41	"St. Clair County, Alabama"	2.62	55.6	18.7	42.1	NA	4.6	35.5	9.9	54.2	8.4	69.7	NA	49.1	32.1	16.9	87.39401845	9.473120283	0.837370726	0.915401099	57.3063573	4.899005125
51	22	191.3	460.2	44732	8212	16.8	0	"(42724.4, 45201]"	42.8	41.5	44.2	"Ballard County, Kentucky"	2.48	54.8	8.7	34.9	NA	7.6	39.4	8	52.8	6.2	61.5	45.8	41.2	40.8	23.7	94.36773256	3.379360465	0.593507752	0.048449612	53.71046229	6.105990783
60	26	217.3	503.6	43615	10699	20.4	0	"(42724.4, 45201]"	36.9	35.3	38.8	"Carroll County, Kentucky"	2.63	45.9	18.5	60.8	NA	4.7	44	6.3	51	13.2	54.9	43.9	42.3	39.3	25.2	92.73314866	2.576177285	0.073868883	2.336103416	45.73721163	5.617495712
142	60	189.5	453.7	38387	24758	19.7	0	"(37413.8, 40362.7]"	41.8	41.2	42.5	"Upshur County, West Virginia"	2.57	51.5	9.1	39.1	NA	6.1	48.4	9.3	48.2	8	59.7	45	41.3	40.2	23.3	97.41449511	1.099348534	0.236156352	0.052931596	53.55768173	5.300938708
420	181	168.5	394.6	57411	77482	14	25.81244676	"(54545.6, 61494.5]"	46.8	46.5	47.1	"Monroe County, Florida"	2.55	45.8	15	32.8	NA	6.6	27.9	19.2	58.5	6	59.2	43.5	29.6	31.5	15.2	89.10027536	6.54800332	1.013161882	1.082989684	46.08439986	4.966521485
48	17	139.2	397.2	40328	7829	19.3	0	"(37413.8, 40362.7]"	579.6	48.2	48.5	"Lake County, Oregon"	2.08	52.6	7.7	54	NA	4.5	33.4	12.1	45.9	10.6	54.7	36.5	29.9	48.3	25.6	90.28309105	0.612088753	0.816118337	2.384595766	47.56097561	2.9390681
643	227	177.6	502.6	58577	126825	11.8	94.61856889	"(54545.6, 61494.5]"	37.2	36.1	38.3	"Strafford County, New Hampshire"	2.48	46.8	6.1	23.5	NA	7.9	28	21.1	64.3	6.5	74.8	61	54.5	26.2	12.4	93.39362832	0.957907929	2.885697636	0.395935277	49.94167427	3.681800261
180	72	179.7	461.3	59266	33406	9.4	0	"(54545.6, 61494.5]"	41	40	42.2	"Whitley County, Indiana"	2.5	57.7	22.7	34.6	NA	5.5	42.3	11.5	62.5	5.3	75.9	61.8	56.5	27.8	13.8	96.68466847	0.363036304	0.345034503	0.567056706	57.44373479	4.732975417
86	35	155.7	378.2	56067	21559	12.3	0	"(54545.6, 61494.5]"	36.1	35.2	37.6	"Woodward County, Oklahoma"	2.7	52.9	24.5	39.2	NA	5.9	39.7	11.9	57.4	5.1	73.6	59.1	52.9	30.3	15.4	91.60869151	0.628990756	0.119127037	1.048317926	55.50427582	3.668042182
62	26	155.3	407.3	46667	10313	12.5	0	"(45201, 48021.6]"	45.5	42.9	47.5	"Holt County, Nebraska"	2.25	63.9	14.8	27.2	NA	19.7	34	14.9	67.5	0.9	77.3	59.2	41.1	30.4	11.5	97.41296403	0.086555107	0.384689363	0.605885747	57.8539823	8.200103146
2573	853	163.9	500.9	44828	517600	17.3	183.5394127	"(42724.4, 45201]"	36.9	35.7	37.9	"Guilford County, North Carolina"	2.46	45.3	12.6	25.5	NA	10.9	24.6	22.4	58.4	8.8	65.3	NA	46.2	30	18.5	56.7557221	33.37615414	4.4290921	2.759869998	43.52861582	5.372916101
121	54	216.4	482	34010	25229	28.2	0	"[22640, 34218.1]"	36.2	35.3	38.5	"Tattnall County, Georgia"	2.46	43.4	46.4	27.2	25.8	0.6	38	6.9	35.5	7.9	57.2	42	35.2	37.2	20.8	61.03865307	28.98980318	0.343846336	6.61607778	50.55837563	8.461219411
600	242	188	478.2	46701	107233	15.4	83.92938741	"(45201, 48021.6]"	40.6	39.6	41.4	"Androscoggin County, Maine"	2.34	49	13.4	32.5	NA	6.8	37.2	13.9	NA	7.2	65.5	50.5	46.1	38.8	20.8	92.46692056	1.41163763	0.801728232	0.279347816	46.16229053	5.235413921
249	110	193.8	439.8	59280	49455	11.7	0	"(54545.6, 61494.5]"	41.7	40.9	42.4	"Dearborn County, Indiana"	2.63	56.6	23.1	27.2	NA	6.7	39.6	13.2	NA	8.1	76.2	62	57.5	27.7	12.5	97.11749431	0.793091648	0.54952797	0.545502124	58.24836321	3.263424336
305	127	191.8	483.1	48528	47768	12.9	20.93451683	"(48021.6, 51046.4]"	42.1	41.2	43.3	"Clinton County, Iowa"	2.36	52.1	17.6	32.1	42.9	7.3	36.3	13.9	61.1	4.8	74.3	55.6	50.4	36.2	16.5	93.62142045	2.795409904	0.665770702	0.5892691	49.030747	4.6635126
60	28	211.3	457.8	44110	9440	20.8	0	"(42724.4, 45201]"	39.3	38.1	42.9	"Stephens County, Texas"	2.55	55.7	36.8	34.9	28.3	0	35	14.2	50.2	3.9	54.6	NA	30.6	35.8	18.9	89.47312738	2.623783326	0.317393144	5.765975455	55.78764143	5.472636816
106	41	180.7	458.7	51304	23495	16	0	"(51046.4, 54545.6]"	36.5	36.6	36.4	"Plaquemines Parish, Louisiana"	2.7	52.2	20.6	28.2	NA	3.1	39.3	10.2	54.2	4.7	67.4	55.5	39.7	29	18.4	69.24869698	20.93309039	3.288274927	2.18229586	51.06802879	6.549831829
161	68	168.6	405.2	37468	29126	20.8	0	"(37413.8, 40362.7]"	43.2	41.7	45.1	"Randolph County, West Virginia"	2.35	52.2	24.3	35.7	NA	7.6	46.3	10.6	48.7	6.7	59.6	43.1	40.5	43.3	23.4	96.90447812	1.924059254	0.17708156	0.08854078	51.97613076	4.231027535
18	8	153.2	362.3	56139	3788	12.3	0	"(54545.6, 61494.5]"	40.6	41	40.4	"Roger Mills County, Oklahoma"	2.8	54	36.7	20.5	39.3	3.5	39.7	14.9	58.7	0.8	71.2	57.8	47.2	27.9	13.2	90.97883598	0.105820106	0.026455026	0.105820106	52.76119403	2.822580645
74	27	122.5	355.1	43953	14326	16.3	0	"(42724.4, 45201]"	50.2	50.6	49	"Noble County, Ohio"	2.45	51.6	30.3	34	NA	0	52.1	5.7	NA	7	64.3	NA	42.7	42.1	21	92.60408051	5.714088779	0	0.46870692	59.02578797	6.422798809
25	8	113.9	395	51246	4333	10.1	0	"(51046.4, 54545.6]"	44.6	43.5	45.8	"Deuel County, South Dakota"	2.25	64.9	29.8	38.4	NA	11.3	40.8	16.3	66.6	3.1	78.4	60.9	43.8	29.6	13.8	99.00944483	0.691085003	0	0	57.21052632	6.575682382
1962.667684	145	193.5	453.5494221	45639	54521	19.3	36.68311293	"(45201, 48021.6]"	42.6	41.2	44.4	"Carson City, Nevada"	2.43	45.1	17.4	33.7	NA	5.1	28.6	12.8	52.9	11.3	61.3	45.9	41.5	35.6	18.7	82.83653317	0.965456481	2.988142873	7.250100951	42.93785311	4.262413265
296	124	165.7	409.2	46867	63508	15.8	0	"(45201, 48021.6]"	43.6	42.4	45.1	"Walton County, Florida"	2.45	51.6	22	35.9	NA	4.1	28.1	17.6	52.2	7.9	57.5	NA	29.1	37.8	20.9	86.92823642	5.17423975	1.267503824	2.961991696	50.4853129	6.476142726
134	53	167.2	420.3	47964	18409	14	0	"(45201, 48021.6]"	51.3	50.3	52	"Plumas County, California"	2.26	53	10	27.4	62.6	0	23.9	13.3	44.7	15.2	62.3	40.6	33.5	44.5	20.7	90.1191606	0.65380154	0.938521565	1.471053464	48.99598394	4.06430088
262	94	169.3	491.1	47592	41753	13.8	47.90074965	"(45201, 48021.6]"	43.8	43.1	44.7	"Davie County, North Carolina"	2.6	56.3	16.7	40.9	NA	9	31.7	16.5	55	7.2	68.1	51.3	43	33.7	17.9	87.49246025	6.615677854	0.410162376	3.701112264	57.55391134	5.784848148
94	40	160.1	383	42286	20053	20.6	0	"(40362.7, 42724.4]"	41.2	38.5	43.6	"Saluda County, South Carolina"	2.78	47.5	25.3	39.4	30.8	4.4	39.2	8.8	50.6	9	54.7	39.5	33.6	38.6	22.1	62.335	26.23	0	10.11	49.82292109	3.467781604
48	17	157	467.5	36544	7743	20.5	0	"(34218.1, 37413.8]"	43.2	43	43.4	"Franklin County, Mississippi"	2.36	60.2	14.2	38.6	NA	2.8	37.3	10.5	51.1	8.9	58.5	NA	41.5	36.6	21.3	63.59933817	35.84065165	0.114547537	0	54.99848071	7.715311005
540	183	157.3	436.7	60304	141354	14.1	240.5308658	"(54545.6, 61494.5]"	33.3	32.7	33.9	"Orange County, North Carolina"	2.47	45.2	5.8	23.9	55.3	15	15.6	25.4	61.6	6.4	79.3	67.6	54.4	20.2	10.1	74.98196821	11.67522576	7.298548801	2.585037939	47.73130301	4.202796852
122	49	169.8	487.9	53277	17367	11.7	115.1609374	"(51046.4, 54545.6]"	44.7	42.1	46.9	"Hardin County, Iowa"	2.37	55.2	12	32.9	NA	12.5	34.9	13.1	58.8	4.9	78.1	60.7	52.7	31.3	12.4	95.77991146	1.023400218	0.960156385	0.983154142	54.84009752	4.732327714
298	139	193.6	417.5	34321	56694	24.3	0	"(34218.1, 37413.8]"	41.5	39.8	43.2	"Columbus County, North Carolina"	2.47	45	25	27.5	NA	4.6	31.7	8.2	45.3	9	50.7	36.7	30.8	44.4	25.9	61.72986196	30.44557051	0.325004368	2.645465665	42.47477961	5.168210629
406	185	185.2	427.9	41983	69154	16.1	0	"(40362.7, 42724.4]"	43.9	41.3	46.5	"Belmont County, Ohio"	2.35	50.6	18.1	36.6	NA	5.5	43.5	9.4	51.3	8.5	69.5	51.5	47.9	37.7	18.8	93.48907418	3.834100058	0.368027602	0.405405405	49.99105065	3.534951105
369	168	206.8	451.3	35640	67548	25.3	0	"(34218.1, 37413.8]"	40.8	39	42.2	"Darlington County, South Carolina"	2.52	45.1	21.3	33.6	38.9	6.1	36.5	11.6	48.1	15.9	55.5	41.9	37.6	40.9	24.6	56.63260799	40.62306764	0.593327641	0.472600925	43.48336299	6.092582124
376	139	168.6	458.6	51885	76720	13.3	808.1334724	"(51046.4, 54545.6]"	38	36.8	39.4	"Cole County, Missouri"	2.44	49.3	18.7	29.9	NA	7.3	31.1	21	59.1	4.9	75.5	61	56.4	27.6	13.1	83.18503129	11.62243738	1.136764533	1.74957208	48.27492529	6.328460877
142	53	182.8	485.2	57067	25793	11.2	0	"(54545.6, 61494.5]"	41.9	40.8	42.7	"Woodford County, Kentucky"	2.55	56.7	9.4	39.7	NA	8.1	28.9	20.2	63.3	4.8	75.7	60.4	52.1	28.2	13.5	89.69862148	4.684599281	0.209345499	2.966386223	55.73352377	4.961767205
594	215	186.5	494.6	58818	137788	12.3	0	"(54545.6, 61494.5]"	35.3	34.6	36.2	"Livingston Parish, Louisiana"	2.79	52.2	21.6	36.1	NA	6.4	40.2	14.3	60.4	7	64.3	54	49.1	28.9	18.8	90.99284056	6.147115693	0.407617825	0.913034065	54.24088389	5.711293942
78	36	180.6	407.4	40980	17471	20.1	0	"(40362.7, 42724.4]"	37.2	36.1	38.2	"Chester County, Tennessee"	2.66	48.6	11.1	24.1	58.7	6.1	38.5	9	51.1	13.5	61.4	NA	42	34.2	19.7	86.53313323	10.54029093	0.32902332	1.587393212	52.354297	5.429553265
211	91	188.6	446.9	53026	38352	11.7	0	"(51046.4, 54545.6]"	39.7	37.9	41.1	"Defiance County, Ohio"	2.49	53.5	13.2	38.1	NA	8.6	44.2	11.1	59.1	8.4	73.3	55	50.9	32.7	14.7	92.0039308	1.869714759	0.33877266	3.323075332	52.12383009	6.066465257
252	114	205.6	460.6	50753	45386	17	176.2658088	"(48021.6, 51046.4]"	40.7	39.7	41.8	"Logan County, Ohio"	2.42	54.2	19	43.5	32.7	4.7	49.4	10.2	58.1	7.6	69.2	NA	48.4	33.3	17.1	95.12575851	1.963327764	0.743118459	0.270424765	50.84227468	6.601566473
68	32	174.7	381.9	35256	14462	22.3	0	"(34218.1, 37413.8]"	40.5	39.7	42.3	"Calhoun County, Florida"	2.64	44.6	16.9	45.8	36.6	0.8	37.5	8.2	40.1	10	49	33.5	28.3	43.5	25.9	81.25213821	13.43140609	0.64317482	1.108450222	49.81187291	4.5
235	93	189.9	514.8	46965	30872	10.5	0	"(45201, 48021.6]"	46.4	45.4	47.5	"Elk County, Pennsylvania"	2.34	53.2	13.2	47.5	NA	8.2	50.4	11.6	57.5	5.2	75	55.2	49.9	35.2	16	98.13197322	0.506853682	0.420784189	0.261396238	50.40018121	4.291640077
236	94	177.9	487.5	50043	36706	12.9	27.24350242	"(48021.6, 51046.4]"	39.4	38.3	40.4	"Dodge County, Nebraska"	2.37	55.8	16.3	31.9	NA	8.3	36.8	13.4	63.7	5.1	72.7	55.3	48.2	30.8	13.7	95.82573179	0.49012934	0.577263445	0.313138189	52.27663799	7.218949743
1285	539	205.4	508.7	43936	188332	16.8	191.1517958	"(42724.4, 45201]"	42.8	40.9	44.3	"Kanawha County, West Virginia"	2.28	47.9	20.4	33	NA	7.6	37.3	14.7	54.1	7	66	48.6	45.4	39.4	20.4	88.72214738	4.475812581	1.100738543	0.189222197	43.74346505	4.091266719
1962.667684	65	182.9	453.5494221	43038	33339	18	449.923513	"(42724.4, 45201]"	32.5	32.5	32.4	"Lyon County, Kansas"	2.43	46	9.3	23.6	NA	7.7	33.4	16.6	62.7	7.2	67.3	55.2	46.4	29.5	16.5	88.18659973	2.537206383	2.041121272	3.057199211	44.49216395	7.999080565
22	12	209.3	472.9	60946	3294	7.4	0	"(54545.6, 61494.5]"	43.6	43.4	44	"Bowman County, North Dakota"	2.28	63.2	11.4	44.3	NA	6.7	30	16.7	67.1	1.8	86.2	65	48.6	24.5	5.7	95.56038497	0.124185036	0	2.390561937	55.84604212	9.935897436
1962.667684	67	178.3	453.5494221	46942	27103	17.8	701.0294063	"(45201, 48021.6]"	39.3	38.5	40.5	"Barton County, Kansas"	2.38	54.3	13.8	37.4	NA	4.4	33.9	12.4	61.4	6.8	66.2	49.7	42.4	34	17.6	91.89021497	1.700792	0.178838644	3.930800394	50.09729347	7.120636018
196	66	175	516.3	58392	38066	10.2	0	"(54545.6, 61494.5]"	38.3	37.1	39.1	"McClain County, Oklahoma"	2.74	60.9	14.9	41	NA	2.8	34.7	16.6	59.7	3.9	71.2	NA	49.8	28	13.6	83.79984663	0.922984224	0.60254163	2.623794917	61.37873754	5.778802962
100	37	169.8	479.3	40590	14766	20.7	0	"(40362.7, 42724.4]"	43.7	42.1	44.8	"Massac County, Illinois"	2.45	50.5	18.6	39.1	NA	7.3	31.7	11.1	48.3	8.8	57.3	42.1	36.9	45.6	25.7	90.84310069	6.006925946	0.419552477	0.186467768	47.16886588	4.987212276
109	61	198.4	352.5	44795	27512	18.6	0	"(42724.4, 45201]"	40.7	39.6	42	"Grimes County, Texas"	2.63	46.2	29.7	39.8	28.1	2.4	35.9	7.7	46.1	6.2	60.5	46.3	39.7	30.8	16.3	74.68565706	15.96379956	0.081599347	5.244612589	49.19489173	3.146509341
569	241	185	456.6	43602	104425	18	536.2700503	"(42724.4, 45201]"	38.1	36.5	40	"Allen County, Ohio"	2.53	46.2	16.7	32.3	NA	6.6	39.7	10.1	57.1	9.2	68.4	51.8	48.1	36.2	19.5	83.54500171	12.05844329	0.751929731	0.531389026	46.1311459	6.237398089
161	60	156.8	431.5	38221	29457	22.7	0	"(37413.8, 40362.7]"	41.6	39.8	43	"Lake County, Montana"	2.38	54.1	24	39.2	33.1	3.7	31.4	15.6	51.8	9.9	48.5	32.5	25.3	41.9	24.4	68.5770141	0.246938985	0.380697603	0.305244024	49.55752212	7.388908026
41	22	223.6	417.3	50358	8692	13.8	0	"(48021.6, 51046.4]"	41.6	39.7	42.3	"Hancock County, Kentucky"	2.62	57.2	12.3	26.9	57.6	3.2	46.8	7.2	54.3	5.9	70	53.2	49.2	36.2	18.7	96.79317107	1.291959857	0	0.19610105	57.61102603	3.907074974
847	314	193.1	559.1	55409	94727	13	179.4630887	"(54545.6, 61494.5]"	48.3	46.7	49.9	"Cape May County, New Jersey"	2.3	53.4	14.3	33.2	41.9	10.7	34.1	19.5	53	10	72.1	50.9	44.8	38.2	16.8	90.84703304	4.732529617	1.151296905	1.61160691	51.14075027	5.43325019
182	78	194.2	475.8	41121	29237	16.7	0	"(40362.7, 42724.4]"	42.6	41.2	44.1	"Jackson County, West Virginia"	2.62	54.5	13.7	41.2	35.9	9.2	41.1	11.7	46.8	6.8	66.9	48.8	45.6	40.6	21.3	97.40224228	0.66311184	0.201668034	0.061525841	55.45062062	4.735242361
1962.667684	32	153.6	453.5494221	68777	20364	7.6	0	"(61494.5, 125635]"	37.9	36.9	39	"Dodge County, Minnesota"	2.67	59.6	13.3	38.6	NA	7	33.5	18.1	71.4	3.5	81.8	67.3	60.1	24.7	12	97.25480532	0.537210448	0.473139478	0.359783144	59.42297512	6.386701662
1962.667684	7	132.6	453.5494221	55291	3987	8.4	0	"(54545.6, 61494.5]"	54.7	54	55.6	"Storey County, Nevada"	2.2	53.5	16.9	43.5	NA	13.7	29.5	14.1	50.4	10.3	68.5	48	40.6	34.1	13.2	94.24790023	0.432680071	1.450750827	0.203614151	52.23542728	1.17820324
17	6	141	482.9	40436	2028	11.8	0	"(40362.7, 42724.4]"	51.4	53.1	50.9	"Garfield County, Nebraska"	2.1	57	4.1	21.1	46.3	28.5	39.5	11.8	62.7	3.5	70.2	46.9	26.3	41.8	16.8	97.98241076	0.620796689	0	0.310398345	49.16943522	3.095975232
1962.667684	25	150.8	453.5494221	47901	9936	11.1	0	"(45201, 48021.6]"	45	43.3	46.3	"Marshall County, Kansas"	2.27	61.4	16.9	28.9	47.3	6.9	44.8	11.8	62.1	3	77.7	57.4	48.1	32.6	12.2	97.08145927	0.289855072	0.289855072	0.389805097	55.71494678	6.352683461
303	124	213.2	493.1	51931	63360	13.5	0	"(51046.4, 54545.6]"	38.3	37.5	38.9	"Jackson County, Georgia"	2.88	56.7	17.6	40.7	40.1	1.6	34.3	13.1	56.5	7.9	67.6	54.8	47.9	27.4	14.7	88.42885054	7.219146858	1.820253989	0.704982091	59.92968453	4.117165096
1385	506	177.1	507.2	49274	212652	13.4	0	"(48021.6, 51046.4]"	42.6	41.5	43.8	"Niagara County, New York"	2.39	47.1	9.8	29.9	NA	9.7	35.1	13.6	57.4	7.6	72.9	52.8	49	37.1	16	87.95050198	7.388746206	1.155265001	0.525799673	45.31301605	4.92078633
1962.667684	10	148.2	453.5494221	59773	5806	9.7	0	"(54545.6, 61494.5]"	34.9	34.3	37	"Stevens County, Kansas"	2.84	68	38.7	29	NA	14.8	35.6	12.7	64.4	3	69.7	NA	45.1	25.2	11.8	84.85793486	0.554400554	0.277200277	12.21413721	71.40009965	4.250386399
128	48	173.7	461.6	49142	25235	12.6	118.8825045	"(48021.6, 51046.4]"	40.5	40.3	40.8	"Lamoille County, Vermont"	2.39	49.1	9.3	34.7	NA	11	28.6	24.3	64.6	4.3	63.8	NA	41.2	40.3	23.8	95.90042754	0.76317577	0.511447637	0.707236185	47.77908805	3.897685749
47	22	182.5	395.4	41624	8575	15.8	0	"(40362.7, 42724.4]"	43.6	39.3	49	"Baraga County, Michigan"	2.14	41.1	28.8	51	NA	3.7	44.1	8.8	31.6	8.1	69.8	47.4	43.1	43.2	17.3	73.77445339	18.49252014	0.575373993	0.115074799	48.11701412	4.516129032
30	14	194.4	476.2	45465	3944	15.5	0	"(45201, 48021.6]"	49.5	47.7	50.9	"Columbia County, Washington"	2.31	52.4	6.6	31.4	60.2	1.8	27.5	16.3	46.2	10.4	60.7	38.5	27.8	50.6	26.2	91.75231888	0.350965154	0.551516671	3.359237904	51.06761566	5.205479452
932	394	198.7	495.6	36902	133628	20.2	97.28500015	"(34218.1, 37413.8]"	44.2	42.1	45.8	"Fayette County, Pennsylvania"	2.41	47.6	18.7	42	31.5	7.9	49.9	9.7	48.1	8.4	65.5	NA	43.7	41.3	21.9	92.92330053	4.125293843	0.196513189	0.26992755	46.48961979	5.078382982
554	196	177	500.8	49781	117635	15.1	0	"(48021.6, 51046.4]"	31.8	30.5	33.6	"Jefferson County, New York"	2.54	53.5	8.1	44.2	NA	5.7	33.5	11.8	48.6	10.6	69.7	52.3	34.5	36.4	19.8	86.39309945	5.525990567	1.450225731	1.668810479	52.37213921	7.816390603
157	65	205.6	482.8	41093	29534	25.5	0	"(40362.7, 42724.4]"	37.3	36.7	38.4	"Wayne County, Georgia"	2.77	47.6	26.2	32.6	NA	0.4	42.1	7.8	44.9	11.3	53.3	40.7	35	35.8	20.9	74.35931572	20.89795647	0.103175131	2.09012847	51.61931254	5.499843309
879	309	173.1	507.6	62429	147994	9.5	378.3937187	"(61494.5, 125635]"	42.6	41.4	43.7	"Merrimack County, New Hampshire"	2.49	51.5	10.9	29.9	49.9	9.3	28.4	21.5	62.9	5.2	76.3	61.5	56.3	28.3	13.1	94.9824123	1.181567546	1.635180834	0.407437085	53.12759016	3.901815696
61	27	199.1	468.3	41019	8975	15.8	0	"(40362.7, 42724.4]"	46.2	45.6	46.9	"Tyler County, West Virginia"	2.48	53.5	19	44.1	NA	6.3	49.2	7.2	44.1	10.9	62.3	41.7	38.9	43	19.8	98.73796081	0.166057788	0	0.022141038	52.40597345	1.988950276
1000	352	146.9	442.1	55427	179589	12.9	66.81923726	"(54545.6, 61494.5]"	42.8	40	45.6	"Beaufort County, South Carolina"	2.51	54.4	13.2	43.4	NA	7.9	23.4	23.1	50.2	7.2	66.7	45	31	38.4	16.8	73.64076537	18.61159725	1.198809941	4.019367635	54.08412277	6.319887594
100	47	190.3	424.2	29036	11282	23.8	0	"[22640, 34218.1]"	55.6	54.7	56.5	"Sierra County, New Mexico"	2.25	47.9	17.1	51.8	NA	3.3	33.7	12.3	39.8	6.8	50.8	NA	22.5	57.6	27.8	91.39044339	0.4563065	0.241067585	3.409384417	44.70658208	8.198614319
7637	3091	187.1	485	44138	1255921	19.6	555.7674408	"(42724.4, 45201]"	40.4	38.4	42.1	"Cuyahoga County, Ohio"	2.31	40.5	17.1	29.6	40.7	12.6	28.3	18	56.4	10.6	65.3	51.7	47.2	37.3	22.5	63.60774199	29.68819393	2.775277492	1.207261938	36.95193176	4.879604208
202	81	185	485.8	46895	28672	15.8	34.87723214	"(45201, 48021.6]"	44.1	43	45.2	"Iroquois County, Illinois"	2.42	55.5	17.1	42.8	NA	5	41.1	10.3	58.1	7.5	68.4	49.9	42.2	40.1	20.9	94.71999449	1.356142223	0.533507727	2.364643927	53.24203229	6.404437721
1962.667684	126	175	453.5494221	60123	66741	11.3	973.9140858	"(54545.6, 61494.5]"	37.8	36.5	38.7	"Butler County, Kansas"	2.63	56.2	15.8	29	NA	7.3	26.8	18.6	61.6	5.6	76.6	NA	55.1	26.5	12.7	93.56654361	2.042607275	0.939599346	0.400956243	57.05104437	5.706172673
564	237	194	483.4	34887	96844	21.9	330.4283177	"(34218.1, 37413.8]"	38.5	36.9	39.9	"Cabell County, West Virginia"	2.32	43	9.7	28.2	NA	11.5	31.9	14.8	50.3	6.8	63.3	48.2	44.4	39	21.7	91.06936297	4.818020326	1.189787656	0.228249194	40.76501639	4.521925134
145	64	194.7	457	44693	24253	13.2	0	"(42724.4, 45201]"	44.2	43.6	44.9	"Otsego County, Michigan"	2.38	56.8	20.5	39.6	30.9	8.9	36.6	13.5	54.6	8.2	68.4	49.8	44.4	39.2	19	95.80796156	0.381094404	0.625491902	0.381094404	54.27882684	3.216430924
248	111	200.5	454.4	36779	40844	21.3	24.48340025	"(34218.1, 37413.8]"	42.8	42.4	43.3	"Tallapoosa County, Alabama"	2.48	50.2	21.7	32.6	43	2.8	34.4	11.3	47.8	9	61.1	43.5	36.8	43.2	23.5	70.29378174	27.71122397	0.036449348	0.826185211	49.64161	5.462418119
295	113	179.3	496.8	44651	40396	14.1	0	"(42724.4, 45201]"	46.2	44.9	47.2	"Warren County, Pennsylvania"	2.35	54.4	18.6	41.8	NA	9.3	47.2	11.7	NA	6.6	73.5	51.8	47	36.9	14.8	97.85410869	0.493139983	0.488257409	0.087886334	52.2468299	5.312538077
306	139	202.5	443.3	51958	67357	15.8	0	"(51046.4, 54545.6]"	35.5	34	36.9	"San Patricio County, Texas"	2.87	51.5	22.5	39.2	NA	2.8	31.1	10.3	57	5.2	58.1	46.9	42.6	31.4	19	92.21431815	2.096261541	0.976237324	2.445890722	53.95285545	8.977719528
523	229	178.6	413.5	57088	108801	9.8	9.191091994	"(54545.6, 61494.5]"	41	39.6	42.6	"Eaton County, Michigan"	2.45	52.1	11.7	32.8	NA	10.6	29.7	16.1	58.8	7.8	76.5	57.7	53.4	32.3	13.6	87.12398815	6.392778357	1.973398806	1.423283891	50.74257426	5.808302127
83	29	135.4	438.1	52894	11574	9.6	777.6049767	"(51046.4, 54545.6]"	46.6	44.5	48.5	"Cherokee County, Iowa"	2.14	55.2	21.4	41.2	NA	4	35.6	14.4	62.6	3.7	78.5	55.2	44.7	33.6	11.8	97.30869822	0.455580866	0.109676875	0.194043702	48.48143982	3.505447655
