avgAnnCount;avgDeathsPerYear;TARGET_deathRate;incidenceRate;medIncome;popEst2015;povertyPercent;studyPerCap;binnedInc;MedianAge;MedianAgeMale;MedianAgeFemale;Geography;State;Region[CAT];AvgHouseholdSize;PercentMarried;PctNoHS18_24;PctHS18_24;PctSomeCol18_24;PctBachDeg18_24;PctHS25_Over;PctBachDeg25_Over;PctEmployed16_Over;PctUnemployed16_Over;PctPrivateCoverage;PctPrivateCoverageAlone;PctEmpPrivCoverage;PctPublicCoverage;PctPublicCoverageAlone;PctWhite;PctBlack;PctAsian;PctOtherRace;PctMarriedHouseholds;BirthRate;naa;nab
263,00;118,00;218,30;491,80;33333,00;39752,00;22,70;0,00;[22640, 34218.1];43,00;41,70;44,50;Campbell County, Tennessee;Tennessee;South;2,48;51,40;13,60;50,90;;2,10;41,80;6,70;42,10;9,90;54,80;40,20;35,90;45,40;26,70;97,89;0,51;0,28;0,06;50,92;4,35;;
83,00;37,00;210,10;469,40;41068,00;13840,00;16,40;0,00;(40362.7, 42724.4];41,90;41,10;43,20;Cannon County, Tennessee;Tennessee;South;2,53;51,90;8,40;64,30;;3,20;42,20;10,10;51,30;12,90;62,20;46,90;39,80;39,80;21,80;95,25;1,61;0,46;1,02;51,73;6,94;;
181,00;81,00;207,80;475,20;36627,00;27910,00;20,80;0,00;(34218.1, 37413.8];42,60;40,60;44,40;Carroll County, Tennessee;Tennessee;South;2,45;50,40;9,60;34,50;49,10;6,80;41,40;8,70;46,50;11,50;60,10;42,20;36,00;44,00;25,10;86,69;10,38;0,23;0,61;49,53;4,48;;
309,00;152,00;193,20;409,00;34354,00;56486,00;24,60;0,00;(34218.1, 37413.8];43,60;42,40;44,90;Carter County, Tennessee;Tennessee;South;2,31;53,20;11,70;35,90;;6,10;38,90;10,70;49,20;8,10;57,90;40,60;34,80;42,90;22,80;96,68;1,28;0,34;0,09;50,55;3,67;;
214,00;90,00;238,10;533,30;51475,00;39741,00;12,70;0,00;(51046.4, 54545.6];39,80;39,50;40,20;Cheatham County, Tennessee;Tennessee;South;2,70;54,60;7,90;40,90;;4,80;36,60;13,70;59,70;7,80;66,90;;47,00;30,50;18,70;94,82;1,62;0,41;1,50;56,68;4,80;;
78,00;36,00;180,60;407,40;40980,00;17471,00;20,10;0,00;(40362.7, 42724.4];37,20;36,10;38,20;Chester County, Tennessee;Tennessee;South;2,66;48,60;11,10;24,10;58,70;6,10;38,50;9,00;51,10;13,50;61,40;;42,00;34,20;19,70;86,53;10,54;0,33;1,59;52,35;5,43;;
211,00;89,00;218,30;515,00;33640,00;31709,00;24,00;0,00;[22640, 34218.1];41,80;40,50;43,20;Claiborne County, Tennessee;Tennessee;South;2,40;52,30;9,30;37,70;;10,00;42,30;8,30;45,40;8,20;61,00;46,60;40,00;41,60;23,60;96,26;1,05;0,45;0,13;51,74;3,50;;
50,00;26,00;217,00;437,10;30744,00;7771,00;24,00;0,00;[22640, 34218.1];46,90;45,80;48,30;Clay County, Tennessee;Tennessee;South;2,37;59,90;22,80;35,50;;7,60;44,70;6,90;42,50;7,20;49,60;32,90;26,70;52,80;31,10;96,62;1,65;0,35;0,18;57,87;2,13;;
222,00;106,00;221,70;469,20;30860,00;35162,00;27,80;0,00;[22640, 34218.1];44,30;43,10;45,10;Cocke County, Tennessee;Tennessee;South;2,38;51,10;11,50;63,70;;0,50;46,60;6,40;48,80;11,10;51,10;34,60;28,90;48,10;28,80;95,15;1,55;0,00;0,33;47,73;6,35;;
301,00;128,00;194,00;472,80;45235,00;54277,00;16,80;0,00;(45201, 48021.6];39,70;38,50;40,80;Coffee County, Tennessee;Tennessee;South;2,49;53,80;16,20;46,20;32,90;4,70;39,20;11,70;51,80;8,80;62,10;46,30;39,30;39,10;21,20;90,80;1,92;0,97;1,97;51,39;4,54;;
77,00;34,00;184,30;430,10;37853,00;14601,00;19,00;0,00;(37413.8, 40362.7];39,70;39,10;40,40;Crockett County, Tennessee;Tennessee;South;2,64;49,90;16,40;49,30;28,40;5,90;40,40;9,00;50,80;7,40;56,40;42,90;35,70;39,50;22,90;80,47;13,14;0,12;4,06;48,52;4,71;;
455,00;183,00;182,00;481,90;40839,00;58229,00;16,60;17,17;(40362.7, 42724.4];49,70;48,20;50,90;Cumberland County, Tennessee;Tennessee;South;2,35;57,00;11,90;52,80;;5,60;38,30;11,30;42,10;9,00;60,20;35,10;28,20;49,10;21,60;97,03;0,59;0,42;0,18;54,13;4,84;;
208,00;77,00;180,10;506,60;52578,00;34371,00;11,80;1862,03;(51046.4, 54545.6];38,90;36,70;41,00;Effingham County, Illinois;Illinois;Midwest;2,54;54,10;14,30;31,30;41,40;13,00;36,40;14,70;64,10;5,40;73,40;56,00;47,00;34,40;17,40;97,78;0,34;0,54;0,56;54,01;4,73;;
130,00;48,00;165,90;480,90;41268,00;22043,00;17,50;0,00;(40362.7, 42724.4];40,10;38,90;41,80;Fayette County, Illinois;Illinois;Midwest;2,63;49,60;25,30;30,70;41,70;2,40;40,00;8,70;;10,40;58,70;40,00;35,50;43,80;24,50;93,21;4,21;0,66;0,26;55,02;6,60;;
91,00;40,00;188,30;468,70;50877,00;13736,00;12,10;0,00;(48021.6, 51046.4];42,70;40,30;45,70;Ford County, Illinois;Illinois;Midwest;2,39;53,90;27,20;40,70;;3,50;38,80;12,60;;8,60;69,60;49,30;41,60;39,40;19,10;97,64;0,58;0,30;0,01;51,96;5,19;;
272,00;119,00;215,70;509,80;37758,00;39485,00;19,90;0,00;(37413.8, 40362.7];42,10;40,40;43,90;Franklin County, Illinois;Illinois;Midwest;2,41;50,00;21,90;32,40;;5,20;34,40;10,00;48,50;10,00;57,00;39,80;36,00;48,10;28,30;97,51;0,48;0,44;0,15;47,25;4,62;;
250,00;100,00;193,10;506,50;44435,00;35699,00;16,50;2240,96;(42724.4, 45201];42,20;39,70;44,80;Fulton County, Illinois;Illinois;Midwest;2,37;49,90;17,40;29,20;;6,90;35,90;11,60;52,30;7,90;70,20;51,10;47,40;39,30;18,90;94,51;3,55;0,26;0,32;50,28;5,42;;
41,00;18,00;213,60;492,50;41045,00;5265,00;17,50;0,00;(40362.7, 42724.4];45,10;44,80;45,70;Gallatin County, Illinois;Illinois;Midwest;2,23;55,20;19,90;32,30;;0,50;41,40;6,50;51,80;7,50;58,20;38,80;32,30;50,30;27,50;96,86;0,39;0,46;0,02;49,54;5,88;;
87,00;37,00;197,60;488,40;39738,00;13241,00;16,20;0,00;(37413.8, 40362.7];42,60;41,00;43,50;Greene County, Illinois;Illinois;Midwest;2,43;51,60;20,30;38,40;;4,20;40,90;9,00;;9,40;62,00;45,10;39,40;44,10;25,20;97,72;0,96;0,05;0,48;50,00;5,10;;
258,00;93,00;193,10;530,20;70092,00;50541,00;8,50;0,00;(61494.5, 125635];37,20;36,50;38,30;Grundy County, Illinois;Illinois;Midwest;0,03;55,00;15,20;30,20;;10,20;37,60;13,70;61,90;7,80;77,40;63,90;58,10;27,20;14,30;94,30;1,45;0,71;2,36;56,76;4,80;;
61,00;29,00;236,70;517,50;49790,00;8200,00;14,00;0,00;(48021.6, 51046.4];43,20;42,10;44,60;Hamilton County, Illinois;Illinois;Midwest;2,36;61,10;20,90;27,40;;5,10;35,30;8,90;54,20;4,50;67,60;48,30;42,50;38,60;18,70;99,32;0,50;0,00;0,00;58,13;4,80;;
128,00;50,00;170,00;468,60;48767,00;18543,00;11,60;4260,37;(48021.6, 51046.4];46,20;44,30;47,60;Hancock County, Illinois;Illinois;Midwest;2,35;58,80;15,40;37,00;;8,50;37,50;14,70;56,40;6,80;67,90;50,20;43,20;41,30;22,50;97,73;0,57;0,36;0,06;55,86;5,84;;
28,00;13,00;195,30;416,40;37331,00;4135,00;20,60;0,00;(34218.1, 37413.8];46,60;44,00;48,30;Hardin County, Illinois;Illinois;Midwest;2,49;49,40;14,20;42,30;;3,40;34,30;8,20;43,00;18,10;56,60;40,40;38,80;47,80;26,90;96,57;0,78;0,66;0,45;51,52;6,82;;
47,00;21,00;178,20;410,30;50999,00;6995,00;11,70;0,00;(48021.6, 51046.4];49,10;49,20;49,00;Henderson County, Illinois;Illinois;Midwest;2,26;57,30;16,50;34,00;;2,70;44,00;11,20;56,80;7,00;76,10;54,50;47,70;37,00;14,00;97,63;0,09;0,62;0,17;52,84;3,71;;
326,00;130,00;188,50;494,70;51025,00;49489,00;11,30;1050,74;(48021.6, 51046.4];42,20;40,90;43,60;Henry County, Illinois;Illinois;Midwest;2,44;56,80;15,50;33,70;;7,70;35,20;14,50;59,20;5,80;76,70;57,60;51,00;33,90;15,00;93,90;1,78;0,52;1,70;55,39;5,73;;
202,00;81,00;185,00;485,80;46895,00;28672,00;15,80;34,88;(45201, 48021.6];44,10;43,00;45,20;Iroquois County, Illinois;Illinois;Midwest;2,42;55,50;17,10;42,80;;5,00;41,10;10,30;58,10;7,50;68,40;49,90;42,20;40,10;20,90;94,72;1,36;0,53;2,36;53,24;6,40;;
264,00;101,00;171,50;471,40;34395,00;59362,00;30,40;522,22;(34218.1, 37413.8];30,10;29,00;32,00;Jackson County, Illinois;Illinois;Midwest;2,36;37,80;4,90;23,20;;10,30;25,00;18,90;51,00;10,40;69,10;56,30;43,60;32,70;19,50;77,34;14,53;3,33;0,96;38,04;3,22;;
63,00;23,00;174,10;494,20;52919,00;9607,00;11,00;0,00;(51046.4, 54545.6];42,90;42,80;43,00;Jasper County, Illinois;Illinois;Midwest;2,53;59,20;5,70;34,60;;11,60;39,10;12,30;60,60;5,50;72,50;57,20;46,50;33,30;16,30;97,74;0,34;0,15;0,89;60,22;6,10;;
259,00;99,00;196,00;525,60;43073,00;38353,00;19,50;1303,68;(42724.4, 45201];40,70;39,20;42,80;Jefferson County, Illinois;Illinois;Midwest;2,39;50,10;16,30;29,40;51,80;2,50;32,80;10,20;53,30;9,20;63,80;47,30;41,80;42,00;23,10;87,86;7,95;1,05;0,29;49,15;5,12;;
124,00;52,00;175,90;438,70;52493,00;22372,00;11,60;0,00;(51046.4, 54545.6];42,30;41,20;43,00;Jersey County, Illinois;Illinois;Midwest;2,45;54,80;9,40;28,10;;7,60;37,70;11,40;57,80;8,00;76,00;61,60;56,50;28,20;13,50;97,26;0,42;0,75;0,10;56,07;3,05;;
150,00;62,00;166,90;421,60;51282,00;22086,00;10,70;45,28;(51046.4, 54545.6];48,20;46,70;49,20;Jo Daviess County, Illinois;Illinois;Midwest;2,33;59,30;21,10;30,40;;6,40;38,20;15,10;59,40;5,60;76,80;;46,50;35,10;14,90;97,69;0,27;0,40;0,16;56,51;7,09;;
82,00;29,00;175,20;489,60;45773,00;12762,00;15,90;0,00;(45201, 48021.6];43,20;41,20;46,30;Johnson County, Illinois;Illinois;Midwest;2,48;50,20;24,30;28,50;;4,80;31,40;11,40;39,20;10,30;66,70;47,40;40,10;41,90;20,40;88,80;8,86;0,23;0,10;54,75;4,48;;
2075,00;706,00;156,60;446,20;72131,00;530847,00;10,70;50,86;(61494.5, 125635];35,90;35,00;36,80;Kane County, Illinois;Illinois;Midwest;3,01;54,30;18,40;31,20;42,10;8,30;23,50;20,40;64,30;7,60;68,40;58,70;53,50;28,20;18,30;72,70;5,55;3,69;15,53;58,70;5,68;;
612,00;246,00;192,20;490,40;56326,00;110879,00;14,70;234,49;(54545.6, 61494.5];37,30;36,10;38,50;Kankakee County, Illinois;Illinois;Midwest;2,61;46,70;10,70;32,20;;6,90;34,10;11,50;56,60;9,80;68,00;53,80;48,80;35,00;19,80;80,26;15,03;1,11;1,45;47,87;4,55;;
413,00;128,00;161,70;471,50;90640,00;123355,00;5,40;162,13;(61494.5, 125635];33,80;33,50;34,00;Kendall County, Illinois;Illinois;Midwest;3,11;60,50;13,40;33,70;;9,00;24,60;22,60;69,80;6,00;82,60;;66,60;20,40;11,60;83,79;6,52;3,22;4,28;66,72;5,28;;
335,00;137,00;180,10;469,00;38992,00;51441,00;19,30;2332,77;(37413.8, 40362.7];42,10;40,40;44,50;Knox County, Illinois;Illinois;Midwest;2,25;44,00;11,70;32,60;;6,00;36,60;11,40;50,10;7,40;63,20;45,40;39,40;43,90;24,50;87,03;8,50;0,83;1,90;42,65;5,21;;
3142,00;1046,00;160,00;463,30;78001,00;703910,00;9,50;147,75;(61494.5, 125635];37,60;35,90;39,10;Lake County, Illinois;Illinois;Midwest;2,83;55,00;12,80;33,60;41,50;12,10;21,30;25,60;62,40;7,90;73,80;63,00;55,40;25,30;15,00;80,48;6,95;6,78;2,97;58,96;5,16;;
742,00;291,00;191,30;519,90;51205,00;111333,00;13,60;2065,87;(51046.4, 54545.6];41,60;40,30;43,20;LaSalle County, Illinois;Illinois;Midwest;2,48;50,30;14,70;35,40;44,40;5,60;37,50;10,90;56,90;9,80;69,50;53,30;48,00;35,80;19,40;94,10;2,46;0,67;1,12;49,74;4,84;;
96,00;38,00;174,00;460,00;41759,00;16491,00;18,10;0,00;(40362.7, 42724.4];40,70;35,90;48,60;Lawrence County, Illinois;Illinois;Midwest;2,22;43,00;49,00;25,60;22,20;3,20;34,30;7,30;30,30;6,10;62,10;;38,60;46,00;24,80;75,91;20,56;0,11;1,32;51,51;5,34;;
219,00;90,00;194,20;484,10;54472,00;34584,00;10,90;0,00;(51046.4, 54545.6];42,20;40,70;44,30;Lee County, Illinois;Illinois;Midwest;2,37;50,60;16,50;30,40;;6,20;37,70;10,90;54,10;7,50;74,20;57,30;51,60;32,70;15,00;91,19;5,09;0,73;0,98;51,87;5,71;;
249,00;90,00;176,60;519,00;53918,00;36671,00;11,90;0,00;(51046.4, 54545.6];41,30;40,20;42,70;Livingston County, Illinois;Illinois;Midwest;2,32;49,90;24,50;42,90;;3,70;40,50;9,40;52,00;6,30;71,80;;44,50;37,60;18,90;92,48;5,42;0,29;0,85;50,55;7,03;;
187,00;76,00;189,50;505,70;54353,00;29494,00;12,60;0,00;(51046.4, 54545.6];39,70;37,00;41,90;Logan County, Illinois;Illinois;Midwest;2,17;46,50;16,70;27,90;;6,80;33,30;12,30;43,70;7,80;73,00;51,80;45,80;39,70;17,80;79,21;11,76;0,88;1,75;50,55;7,21;;
160,00;65,00;175,10;465,60;42684,00;31333,00;23,60;2553,22;(40362.7, 42724.4];30,70;29,40;32,50;McDonough County, Illinois;Illinois;Midwest;2,29;40,40;4,60;15,80;;7,50;29,20;18,50;52,10;9,40;74,50;57,30;46,30;31,90;15,90;90,34;5,05;2,07;0,35;43,79;3,10;;
1404,00;502,00;181,40;474,40;76856,00;307343,00;6,90;0,00;(61494.5, 125635];39,30;38,20;40,20;McHenry County, Illinois;Illinois;Midwest;2,79;58,20;14,40;33,20;;10,50;26,50;21,70;65,80;8,00;78,80;;60,70;22,80;12,50;91,46;1,35;2,63;2,64;61,80;4,29;;
732,00;260,00;168,50;472,10;60460,00;173166,00;14,30;1253,13;(54545.6, 61494.5];32,70;32,20;33,20;McLean County, Illinois;Illinois;Midwest;2,53;47,60;5,80;15,40;69,30;9,60;25,70;30,10;65,30;5,50;80,40;65,60;57,80;24,30;12,60;83,96;8,00;4,70;0,98;49,15;4,53;;
771,00;291,00;197,90;551,50;47575,00;107303,00;16,30;1584,30;(45201, 48021.6];40,60;39,20;41,80;Macon County, Illinois;Illinois;Midwest;2,35;47,80;11,90;33,90;;6,10;34,60;15,20;55,90;10,50;66,80;49,70;45,40;39,40;22,20;78,62;14,73;1,21;0,56;44,25;5,65;;
310,00;122,00;185,10;495,60;48544,00;46045,00;12,90;65,15;(48021.6, 51046.4];42,60;41,30;44,00;Macoupin County, Illinois;Illinois;Midwest;2,42;54,60;14,90;30,10;48,20;6,90;37,30;12,20;55,70;9,60;70,70;52,40;46,20;38,00;18,70;97,18;0,69;0,43;0,12;53,28;5,09;;
1528,00;608,00;189,20;491,70;54375,00;266209,00;13,10;30,05;(51046.4, 54545.6];39,50;38,00;40,90;Madison County, Illinois;Illinois;Midwest;2,45;50,10;9,90;28,00;;10,00;32,30;16,30;58,30;8,90;71,80;57,10;51,80;33,40;18,20;88,28;8,08;0,84;0,39;48,76;5,20;;
271,00;117,00;219,10;533,40;44289,00;38339,00;18,60;991,16;(42724.4, 45201];41,70;40,30;43,40;Marion County, Illinois;Illinois;Midwest;2,40;51,40;19,00;35,00;;4,60;35,40;9,60;55,60;9,60;59,70;41,90;37,90;46,00;26,10;93,00;3,68;0,76;0,44;47,34;6,34;;
88,00;32,00;164,30;490,60;53732,00;11982,00;10,70;0,00;(51046.4, 54545.6];45,90;44,60;46,60;Marshall County, Illinois;Illinois;Midwest;2,38;54,60;15,50;39,60;;5,10;40,30;12,40;56,60;6,50;75,80;;48,00;37,00;16,50;96,71;0,60;0,36;1,23;53,58;5,50;;
108,00;44,00;204,90;525,80;46878,00;13701,00;14,80;2919,49;(45201, 48021.6];44,70;43,30;45,80;Mason County, Illinois;Illinois;Midwest;2,27;52,40;16,30;45,50;;9,90;41,30;9,60;54,00;9,50;65,50;45,60;39,60;43,90;23,80;97,39;0,90;0,45;0,01;48,66;4,76;;
100,00;37,00;169,80;479,30;40590,00;14766,00;20,70;0,00;(40362.7, 42724.4];43,70;42,10;44,80;Massac County, Illinois;Illinois;Midwest;2,45;50,50;18,60;39,10;;7,30;31,70;11,10;48,30;8,80;57,30;42,10;36,90;45,60;25,70;90,84;6,01;0,42;0,19;47,17;4,99;;
80,00;32,00;199,60;486,60;61388,00;12444,00;10,10;0,00;(54545.6, 61494.5];42,50;40,50;44,80;Menard County, Illinois;Illinois;Midwest;2,42;58,80;16,50;40,70;;6,80;37,20;16,80;62,10;5,70;75,70;;51,30;35,40;17,30;97,25;0,90;0,41;0,15;55,97;5,23;;
104,00;42,00;179,90;460,00;54916,00;15858,00;9,60;315,30;(54545.6, 61494.5];44,30;43,10;45,30;Mercer County, Illinois;Illinois;Midwest;0,02;60,20;14,30;34,80;;5,80;41,90;10,60;58,40;6,20;78,70;59,40;52,80;33,20;14,20;97,42;0,47;0,32;0,77;58,59;4,06;;
190,00;62,00;153,40;487,60;73684,00;33879,00;5,10;0,00;(61494.5, 125635];42,10;40,50;43,20;Monroe County, Illinois;Illinois;Midwest;2,62;62,20;11,00;28,60;;10,40;33,70;18,90;64,10;5,20;83,40;67,50;61,70;25,20;11,30;97,72;0,34;1,03;0,03;64,52;5,21;;
193,00;86,00;208,60;488,10;45288,00;28898,00;17,00;0,00;(45201, 48021.6];42,20;39,30;45,40;Montgomery County, Illinois;Illinois;Midwest;2,17;52,50;25,90;26,10;;8,60;41,70;8,20;39,70;5,40;69,20;47,80;40,20;44,40;22,00;89,23;8,75;0,49;0,30;52,72;8,70;;
221,00;89,00;187,80;486,50;46406,00;34828,00;15,10;0,00;(45201, 48021.6];41,00;39,10;43,80;Morgan County, Illinois;Illinois;Midwest;2,29;48,80;10,30;35,20;;4,10;41,40;14,00;55,80;8,30;69,50;;45,10;37,00;19,40;91,18;5,99;0,55;0,12;49,08;4,01;;
88,00;38,00;177,70;459,00;52790,00;14931,00;11,80;0,00;(51046.4, 54545.6];41,00;39,00;42,80;Moultrie County, Illinois;Illinois;Midwest;2,51;57,80;18,00;37,00;;7,20;36,90;10,70;59,40;4,90;66,50;;43,50;35,20;19,60;98,36;0,33;0,21;0,03;57,08;8,43;;
281,00;112,00;168,00;433,20;57126,00;51659,00;11,40;0,00;(54545.6, 61494.5];498,00;40,10;43,10;Ogle County, Illinois;Illinois;Midwest;2,50;55,00;12,30;31,50;48,10;8,10;33,70;12,90;60,00;8,00;75,00;59,20;52,60;31,30;15,50;95,08;1,13;0,35;1,63;53,99;5,77;;
1072,00;420,00;194,40;509,60;52448,00;186221,00;16,70;1610,99;(51046.4, 54545.6];36,80;35,50;38,30;Peoria County, Illinois;Illinois;Midwest;2,39;46,30;12,50;25,00;;11,40;28,60;18,20;58,20;8,70;68,10;;48,50;36,50;21,70;73,96;17,53;3,69;1,40;43,43;6,69;;
136,00;49,00;174,60;498,30;42032,00;21543,00;16,70;0,00;(40362.7, 42724.4];40,80;39,50;42,90;Perry County, Illinois;Illinois;Midwest;2,46;45,60;22,30;27,80;;4,50;38,30;9,40;46,30;8,00;68,10;;46,70;38,50;19,60;88,04;8,73;0,44;0,44;48,02;3,07;;
109,00;37,00;164,90;509,90;65971,00;16387,00;7,40;0,00;(61494.5, 125635];43,30;42,40;44,30;Piatt County, Illinois;Illinois;Midwest;2,47;62,90;17,40;31,10;;9,10;34,70;17,90;63,70;6,30;82,30;64,70;56,70;29,10;11,40;97,41;0,41;0,08;0,14;62,11;6,55;;
104,00;43,00;176,00;458,20;39005,00;15989,00;15,20;0,00;(37413.8, 40362.7];42,60;40,90;44,50;Pike County, Illinois;Illinois;Midwest;2,34;56,20;18,60;47,80;29,20;4,40;43,00;11,50;55,60;5,60;63,90;47,80;39,70;40,50;22,50;96,75;1,23;0,37;0,09;53,12;5,73;;
27,00;12,00;173,50;392,30;40722,00;4226,00;19,70;0,00;(40362.7, 42724.4];47,70;46,50;49,60;Pope County, Illinois;Illinois;Midwest;2,52;47,50;31,70;42,10;;0,00;32,30;9,80;39,50;10,00;62,50;;37,80;48,80;26,70;93,93;3,67;0,48;0,95;53,99;5,56;;
44,00;17,00;192,10;524,50;33943,00;5678,00;23,00;0,00;[22640, 34218.1];43,50;41,30;45,70;Pulaski County, Illinois;Illinois;Midwest;2,50;46,00;18,80;48,60;;0,60;35,50;8,40;41,80;16,20;54,60;;33,50;51,60;29,50;65,20;32,00;0,22;0,32;42,42;6,13;;
40,00;17,00;198,10;465,20;62024,00;5644,00;8,90;354,36;(61494.5, 125635];46,00;45,00;47,10;Putnam County, Illinois;Illinois;Midwest;2,37;59,30;7,20;36,00;;5,10;42,70;8,20;59,30;9,90;75,20;53,50;47,50;36,50;14,90;97,46;0,21;0,26;0,41;56,42;5,54;;
197,00;77,00;178,50;472,50;47862,00;32852,00;13,80;0,00;(45201, 48021.6];41,70;40,20;44,50;Randolph County, Illinois;Illinois;Midwest;2,49;47,10;17,40;37,30;;4,60;42,40;8,70;50,00;6,70;72,00;54,30;49,80;36,00;18,00;87,85;10,30;0,28;0,46;50,96;3,10;;
113,00;42,00;179,30;505,50;43396,00;16029,00;14,60;0,00;(42724.4, 45201];42,40;40,80;44,70;Richland County, Illinois;Illinois;Midwest;2,43;52,50;17,60;33,90;;3,50;33,30;15,60;56,90;5,40;67,60;48,30;42,10;40,40;19,90;97,36;0,43;0,37;0,02;49,87;4,93;;
878,00;340,00;176,20;478,10;48024,00;146133,00;16,30;540,60;(48021.6, 51046.4];40,00;38,50;41,70;Rock Island County, Illinois;Illinois;Midwest;2,36;48,10;12,60;30,20;;9,80;31,80;14,50;58,20;7,90;69,00;51,20;46,70;38,10;20,10;82,15;9,45;2,15;2,84;44,42;5,93;;
1407,00;556,00;191,20;488,40;50155,00;264052,00;19,10;98,47;(48021.6, 51046.4];37,70;36,10;39,10;St. Clair County, Illinois;Illinois;Midwest;2,57;45,40;15,30;30,00;;5,90;28,10;16,00;55,60;8,90;65,50;50,10;41,20;36,00;22,20;65,19;29,91;1,31;0,75;44,56;4,94;;
167,00;67,00;192,10;500,10;38329,00;24548,00;21,00;0,00;(37413.8, 40362.7];42,40;40,60;44,50;Saline County, Illinois;Illinois;Midwest;2,43;49,00;27,90;20,90;;0,80;33,10;9,80;49,30;13,00;55,00;37,00;32,70;51,20;30,40;93,14;3,68;0,63;0,04;47,33;6,19;;
1177,00;436,00;185,50;515,20;55371,00;198712,00;15,30;714,60;(54545.6, 61494.5];39,70;38,00;40,90;Sangamon County, Illinois;Illinois;Midwest;2,35;47,70;15,00;25,30;45,10;14,60;28,10;20,90;60,80;7,90;72,30;55,80;50,80;34,70;18,60;82,70;12,36;1,78;0,76;44,22;4,89;;
48,00;23,00;214,20;459,30;47092,00;7032,00;13,20;0,00;(45201, 48021.6];44,70;44,40;45,30;Schuyler County, Illinois;Illinois;Midwest;2,20;52,20;5,90;40,30;;9,30;39,00;10,30;50,60;5,30;61,70;47,10;40,00;33,60;18,50;94,39;4,54;0,00;0,00;52,13;5,28;;
32,00;13,00;169,50;459,20;51584,00;5092,00;12,00;0,00;(51046.4, 54545.6];43,50;43,00;44,00;Scott County, Illinois;Illinois;Midwest;2,42;53,90;21,30;39,30;;2,70;49,40;8,90;57,10;9,40;68,20;51,10;46,30;39,30;21,40;98,65;0,00;0,19;0,00;51,46;3,39;;
142,00;54,00;164,40;457,00;48994,00;21775,00;11,70;0,00;(48021.6, 51046.4];44,40;42,80;46,20;Shelby County, Illinois;Illinois;Midwest;2,42;60,30;7,30;45,50;;5,80;45,50;10,90;55,10;6,20;70,80;52,70;46,50;37,20;18,80;98,48;0,55;0,33;0,05;58,75;4,38;;
41,00;16,00;160,40;482,60;50219,00;5788,00;11,90;0,00;(48021.6, 51046.4];45,90;45,30;46,10;Stark County, Illinois;Illinois;Midwest;2,41;57,00;13,70;33,60;;11,10;38,80;13,20;53,70;7,70;73,70;;40,00;41,50;15,50;97,61;0,75;0,56;0,00;56,17;4,59;;
267,00;127,00;182,60;407,60;48569,00;45749,00;14,10;808,76;(48021.6, 51046.4];44,30;43,40;45,40;Stephenson County, Illinois;Illinois;Midwest;2,37;51,30;18,90;32,00;;5,20;35,30;11,50;58,10;9,90;63,40;45,90;40,10;44,10;26,00;86,27;9,19;0,84;0,93;48,02;3,82;;
847,00;331,00;192,20;511,50;60490,00;134800,00;9,10;734,42;(54545.6, 61494.5];40,50;39,10;41,70;Tazewell County, Illinois;Illinois;Midwest;2,45;56,50;12,70;34,30;;10,20;33,10;17,50;60,20;5,50;76,80;60,30;55,50;30,80;14,80;96,02;1,22;0,89;0,38;55,33;5,69;;
122,00;51,00;206,90;506,00;40957,00;17408,00;17,90;0,00;(40362.7, 42724.4];43,60;40,60;44,90;Union County, Illinois;Illinois;Midwest;2,53;52,10;14,60;33,40;;3,60;31,00;13,00;51,50;7,00;60,10;;39,30;44,10;25,70;94,67;1,52;0,42;1,75;52,53;5,21;;
529,00;217,00;203,10;520,20;42036,00;79282,00;19,00;315,33;(40362.7, 42724.4];40,00;38,40;41,70;Vermilion County, Illinois;Illinois;Midwest;2,47;45,90;18,90;39,60;;3,30;40,60;9,60;51,40;10,70;63,40;45,30;41,30;42,60;24,10;82,79;13,84;0,82;0,79;44,07;5,40;;
82,00;33,00;197,80;511,80;49385,00;11542,00;14,80;0,00;(48021.6, 51046.4];42,70;41,90;44,00;Wabash County, Illinois;Illinois;Midwest;2,37;56,30;10,20;27,50;;7,00;32,20;11,40;58,60;8,70;71,50;54,20;45,40;36,60;18,40;96,68;0,94;0,91;0,15;54,08;5,04;;
102,00;41,00;172,80;459,70;44180,00;17527,00;13,50;2795,69;(42724.4, 45201];40,20;38,20;41,50;Warren County, Illinois;Illinois;Midwest;2,42;50,10;4,30;22,00;;3,80;35,00;15,30;57,00;9,20;69,50;;43,70;37,90;20,70;91,25;2,64;1,72;2,85;50,77;4,71;;
98,00;33,00;162,60;510,80;54683,00;14270,00;10,20;0,00;(54545.6, 61494.5];42,60;42,10;43,30;Washington County, Illinois;Illinois;Midwest;2,46;54,60;18,50;24,50;;7,30;35,00;13,80;61,50;5,50;72,70;;46,20;33,00;18,10;97,13;0,74;0,37;0,57;55,05;6,08;;
109,00;45,00;180,00;471,70;46839,00;16423,00;14,90;0,00;(45201, 48021.6];42,40;41,40;43,80;Wayne County, Illinois;Illinois;Midwest;2,34;59,80;14,50;27,70;;10,50;34,40;10,00;57,20;5,30;69,00;50,60;44,30;39,30;18,80;97,19;0,65;0,72;0,05;55,80;6,71;;
